stn;time;prestah0;tre200h0;rre150h0;su2000h0
RUE;2022052314;934.9;20;0.1;0.1
RUE;2022052315;935.4;17.5;1.9;0
RUE;2022052316;935.1;17.9;0;0
RUE;2022052317;935.7;18;0;0
RUE;2022052318;936.2;17.4;0.2;0
RUE;2022052319;936.6;16.9;0.1;0
RUE;2022052320;936.9;16;0;0
RUE;2022052321;937.4;15.8;0;0
RUE;2022052322;937.7;14.7;1.5;0
RUE;2022052323;937.8;14.4;0;0
RUE;2022052400;937.6;14.1;0;0
RUE;2022052401;937.5;13.8;0;0
RUE;2022052402;937.4;14;0;0
RUE;2022052403;937.3;13.8;0;0
RUE;2022052404;937.4;13.2;0;0
RUE;2022052405;937.7;13;0;0
RUE;2022052406;938.6;12.3;0;0
RUE;2022052407;940;9.9;0.1;0
RUE;2022052408;940.2;11.5;0;0.1
RUE;2022052409;940.5;12.1;0;0
RUE;2022052410;940.8;12.6;0;0
RUE;2022052411;940.9;13.6;0;0
RUE;2022052412;940.9;13.7;0;0
RUE;2022052413;940.9;13.9;0;0
RUE;2022052414;940.7;14.4;0;0
RUE;2022052415;940.8;14.3;0;0
RUE;2022052416;940.8;13.8;0;0
RUE;2022052417;941;13.7;0;0
RUE;2022052418;941.4;13.4;0;0
RUE;2022052419;941.6;13.2;0;0
RUE;2022052420;942.3;12.9;0;0
RUE;2022052421;942.8;12.8;0;0
RUE;2022052422;943;12.8;0;0
RUE;2022052423;943.3;12.8;0;0
RUE;2022052500;943.3;12.3;0;0
RUE;2022052501;943.5;12.2;0;0
RUE;2022052502;943.8;12.1;0;0
RUE;2022052503;943.8;11.6;0;0
RUE;2022052504;944.4;11.2;0;0
RUE;2022052505;945.1;10.9;0;0
RUE;2022052506;945.6;11.3;0;0
RUE;2022052507;946.3;12.2;0;1
RUE;2022052508;946.8;13.6;0;0.8
RUE;2022052509;946.9;14.5;0;0.6
RUE;2022052510;947.1;15.8;0;0.6
RUE;2022052511;947.2;16.5;0;0.6
RUE;2022052512;947.4;16.6;0;0.1
RUE;2022052513;947.4;17.3;0;0.4
RUE;2022052514;947.5;18.7;0;0.9
RUE;2022052515;947.5;18.8;0;0.9
RUE;2022052516;947.7;18.6;0;0.7
RUE;2022052517;947.9;18;0;0.4
RUE;2022052518;948.4;17.3;0;0.8
RUE;2022052519;949.2;16.1;0;0.1
RUE;2022052520;950;15;0;0
RUE;2022052521;951;14.2;0;0
RUE;2022052522;951.4;13.7;0;0
RUE;2022052523;951.7;13.5;0;0
RUE;2022052600;951.8;13.7;0;0
RUE;2022052601;951.8;13;0;0
RUE;2022052602;951.9;12.6;0;0
RUE;2022052603;952;12.6;0;0
RUE;2022052604;952.2;12.3;0;0
RUE;2022052605;952.6;12;0;0.2
RUE;2022052606;953;12.7;0;0.1
RUE;2022052607;953.3;13.3;0;0
RUE;2022052608;953.6;14.4;0;0.2
RUE;2022052609;953.8;16;0;0.9
RUE;2022052610;954.1;16.6;0;0.5
RUE;2022052611;954.1;17.2;0;0.5
RUE;2022052612;954;17.8;0;0.2
RUE;2022052613;953.9;18.8;0;0.6
RUE;2022052614;953.7;18.4;0;0.1
RUE;2022052615;953.4;18.9;0;1
RUE;2022052616;953.3;18.2;0;0.6
RUE;2022052617;953.2;18;0;0.9
RUE;2022052618;953.1;17.2;0;1
RUE;2022052619;953.1;16.1;0;0.7
RUE;2022052620;953.4;15;0;0
RUE;2022052621;954;14.2;0;0
RUE;2022052622;954.2;13.5;0;0
RUE;2022052623;954.1;13.2;0;0
RUE;2022052700;953.7;12.7;0;0
RUE;2022052701;953.3;12.7;0;0
RUE;2022052702;953;12.1;0;0
RUE;2022052703;952.9;11.9;0;0
RUE;2022052704;952.9;12;0;0
RUE;2022052705;952.9;12.3;0;0.7
RUE;2022052706;953.1;13.6;0;1
RUE;2022052707;953.2;14.4;0;0.3
RUE;2022052708;953.2;14.7;0;0
RUE;2022052709;953.1;16.3;0;0.8
RUE;2022052710;953;16.9;0;0.6
RUE;2022052711;952.8;17.4;0;0.6
RUE;2022052712;952.6;17.7;0;0.7
RUE;2022052713;952.1;17.8;0;0.6
RUE;2022052714;951.8;18.7;0;0.9
RUE;2022052715;951.4;19;0;1
RUE;2022052716;951;19;0;1
RUE;2022052717;950.8;18.1;0;0.7
RUE;2022052718;950.8;16.8;0;0
RUE;2022052719;951.1;15.9;0;0
RUE;2022052720;951.3;15.2;0;0
RUE;2022052721;951.7;14.4;0;0
RUE;2022052722;951.8;14.1;0;0
RUE;2022052723;951.6;13.7;0;0
RUE;2022052800;951.1;13.1;0;0
RUE;2022052801;950.5;11.7;0;0
RUE;2022052802;950.1;11;0;0
RUE;2022052803;949.6;10.5;0;0
RUE;2022052804;949.3;10.3;0;0
RUE;2022052805;949.5;10.3;0;0.8
RUE;2022052806;949.6;11.6;0;1
RUE;2022052807;949.6;12.5;0;0.9
RUE;2022052808;949.4;13.7;0;0.9
RUE;2022052809;949.1;14.5;0;0.6
RUE;2022052810;948.7;15.1;0;0.6
RUE;2022052811;948.3;15.5;0;0.6
RUE;2022052812;947.9;15.4;0;0.7
RUE;2022052813;947.2;15.8;0;0.5
RUE;2022052814;946.6;16;0;0.7
RUE;2022052815;946.2;16.6;0;1
RUE;2022052816;945.6;16.9;0;1
RUE;2022052817;945;16.5;0;1
RUE;2022052818;944.9;15.4;0;1
RUE;2022052819;944.9;14.2;0;0.3
RUE;2022052820;944.9;12.6;0;0
RUE;2022052821;944.8;12.2;0;0
RUE;2022052822;944.3;11.7;0;0
RUE;2022052823;943.8;10.9;0;0
RUE;2022052900;943.1;10.4;0;0
RUE;2022052901;942.7;9.3;0;0
RUE;2022052902;942;9.1;0;0
RUE;2022052903;941.4;8.4;0;0
RUE;2022052904;941.1;7.8;0;0
RUE;2022052905;941.1;6.9;0;0.1
RUE;2022052906;941.1;7.9;0;0.7
RUE;2022052907;941.2;9.8;0;1
RUE;2022052908;941.3;10.9;0;1
RUE;2022052909;941.3;12.1;0;0.9
RUE;2022052910;941.1;13.1;0;1
RUE;2022052911;940.9;14.4;0;1
RUE;2022052912;940.6;14.8;0;0.9
RUE;2022052913;940.5;14.3;0;0.6
RUE;2022052914;940.3;15.3;0;0.8
RUE;2022052915;940.2;14.5;0;0.6
RUE;2022052916;940;14.8;0;0.8
RUE;2022052917;939.9;13.3;0;0.2
RUE;2022052918;939.7;12.9;0;0.1
RUE;2022052919;939.8;11.6;0;0
RUE;2022052920;939.9;10.1;0;0
RUE;2022052921;939.8;9.5;0;0
RUE;2022052922;939.7;9;0;0
RUE;2022052923;939.5;8.7;0;0
RUE;2022053000;939.2;8.3;0;0
RUE;2022053001;939;7.9;0;0
RUE;2022053002;938.6;7.7;0;0
RUE;2022053003;938.5;6.9;0;0
RUE;2022053004;938.6;6.8;0;0
RUE;2022053005;938.9;7;0;0.8
RUE;2022053006;939.2;8.2;0;1
RUE;2022053007;939.6;9.7;0;1
RUE;2022053008;939.9;11.1;0;1
RUE;2022053009;940.1;12.3;0;1
RUE;2022053010;940.3;13.7;0;1
RUE;2022053011;940.4;15;0;1
RUE;2022053012;940.5;15.7;0;1
RUE;2022053013;940.5;16.1;0;0.7
RUE;2022053014;940.5;16.8;0;0.8
RUE;2022053015;940.3;16.6;0;0.7
RUE;2022053016;940.3;17.5;0;1
RUE;2022053017;940.2;17;0;1
RUE;2022053018;940.3;16.4;0;1
RUE;2022053019;940.4;15.3;0;0.7
RUE;2022053020;940.7;14.6;0;0
RUE;2022053021;941.3;13.4;0;0
RUE;2022053022;941.4;12.7;0;0
RUE;2022053023;941.3;11.9;0;0
RUE;2022053100;941.2;11.3;0;0
RUE;2022053101;941;11.2;0;0
RUE;2022053102;941.2;10.9;0;0
RUE;2022053103;941.4;10.8;0;0
RUE;2022053104;941.4;10.1;0;0
RUE;2022053105;941.5;10.3;0;0.1
RUE;2022053106;941.6;11.2;0;0.1
RUE;2022053107;941.8;13.9;0;1
RUE;2022053108;941.9;16.6;0;1
RUE;2022053109;942;18.7;0;0.9
RUE;2022053110;942;18.8;0;0.5
RUE;2022053111;942.5;17.8;0;0.1
RUE;2022053112;942.7;17.1;0;0.2
RUE;2022053113;942.3;20;0;0.5
RUE;2022053114;942.3;19;0;0.1
RUE;2022053115;942.4;18;0;0
RUE;2022053116;943;16.6;0;0
RUE;2022053117;943.3;16.1;0;0.1
RUE;2022053118;943.6;16.3;0;1
RUE;2022053119;944;15.4;0;0
RUE;2022053120;944.3;14.9;0;0
RUE;2022053121;945;14.6;0;0
RUE;2022053122;945.2;14.1;0;0
RUE;2022053123;945.4;13.6;0;0
RUE;2022060100;945.5;13.1;0;0
RUE;2022060101;945.3;13.1;0;0
RUE;2022060102;945.1;13.5;0;0
RUE;2022060103;945;12.5;0;0
RUE;2022060104;945.1;11.7;0;0
RUE;2022060105;945.2;12.2;0;0.3
RUE;2022060106;945.3;13.2;0;0.2
RUE;2022060107;945.4;15.7;0;1
RUE;2022060108;945.5;17.3;0;0.9
RUE;2022060109;945.6;18.4;0;0.7
RUE;2022060110;945.9;18.3;0;0.1
RUE;2022060111;946;17.9;0;0
RUE;2022060112;946.2;16.1;0.9;0
RUE;2022060113;946.2;15.5;0.2;0
RUE;2022060114;946.3;14.9;0.8;0
RUE;2022060115;946.2;14.4;0.1;0
RUE;2022060116;946.1;13.9;0;0
RUE;2022060117;946.1;14.1;0;0
RUE;2022060118;946.2;14;0;0
RUE;2022060119;946.4;13.9;0;0
RUE;2022060120;946.4;14.1;0;0
RUE;2022060121;946.8;14.1;0;0
RUE;2022060122;946.9;13.6;0;0
RUE;2022060123;947;14.4;0;0
RUE;2022060200;946.8;13.3;0;0
RUE;2022060201;946.8;12.8;0;0
RUE;2022060202;947;12.1;0;0
RUE;2022060203;947.1;11.8;0;0
RUE;2022060204;946.9;11.7;0;0
RUE;2022060205;947.2;12.1;0;0.1
RUE;2022060206;947.5;13.3;0;0.3
RUE;2022060207;947.8;14.2;0;0.8
RUE;2022060208;948;15.8;0;0.6
RUE;2022060209;947.9;16.9;0;0.8
RUE;2022060210;948.1;19;0;1
RUE;2022060211;948;19.7;0;0.5
RUE;2022060212;947.9;19.5;0;0
RUE;2022060213;947.8;18.1;0.7;0.1
RUE;2022060214;947.7;19.2;0;0.2
RUE;2022060215;947.4;20.2;0;0.7
RUE;2022060216;947.2;20.2;0;0.6
RUE;2022060217;947;20.3;0;0.9
RUE;2022060218;946.9;19.4;0;1
RUE;2022060219;947.1;18.2;0;0.1
RUE;2022060220;947.2;17.5;0;0
RUE;2022060221;947.3;17;0;0
RUE;2022060222;947.3;16.4;0;0
RUE;2022060223;947;16;0;0
RUE;2022060300;946.8;15.7;0;0
RUE;2022060301;946.8;15.2;0;0
RUE;2022060302;946.6;15.3;0;0
RUE;2022060303;946.3;15.3;0;0
RUE;2022060304;946.2;14.7;0;0
RUE;2022060305;946.1;15.3;0;0.4
RUE;2022060306;946.2;15.8;0;0.2
RUE;2022060307;946;17.2;0;0.5
RUE;2022060308;945.7;18.2;0;0.1
RUE;2022060309;945;20.3;0;0.4
RUE;2022060310;944.9;22.5;0;1
RUE;2022060311;946.1;20.8;0.1;0.2
RUE;2022060312;946.7;18.7;0.1;0
RUE;2022060313;946.7;18.2;0.5;0
RUE;2022060314;946.4;18.1;0.4;0
RUE;2022060315;946.2;18.4;0.1;0
RUE;2022060316;945.9;20.2;0;0.2
RUE;2022060317;945.8;20.3;0;0.8
RUE;2022060318;945.8;19.9;0;0.5
RUE;2022060319;945.7;19.6;0;0.3
RUE;2022060320;945.8;18.6;0;0
RUE;2022060321;946;17.7;0;0
RUE;2022060322;946.3;16.6;0;0
RUE;2022060323;946.6;15.9;0;0
RUE;2022060400;946.5;15.7;0;0
RUE;2022060401;946.4;15.4;0;0
RUE;2022060402;947.1;15.7;0.3;0
RUE;2022060403;946.2;15.4;0;0
RUE;2022060404;947.9;15.4;2.5;0
RUE;2022060405;948;14.7;2.6;0
RUE;2022060406;947.4;14.9;0;0
RUE;2022060407;948;15.7;0;0.1
RUE;2022060408;947.5;18.4;0;0.9
RUE;2022060409;947.6;20.1;0;1
RUE;2022060410;947.5;21.9;0;1
RUE;2022060411;947.6;23;0;1
RUE;2022060412;947.4;24.1;0;0.9
RUE;2022060413;947.4;24.3;0;0.6
RUE;2022060414;947.5;24.7;0;0.9
RUE;2022060415;947.4;24.5;0;0.9
RUE;2022060416;947.2;24.7;0;1
RUE;2022060417;946.8;24.7;0;0.9
RUE;2022060418;946.8;23.5;0;0.1
RUE;2022060419;946.8;22.8;0;0
RUE;2022060420;946.5;21.4;0;0
RUE;2022060421;946.5;20.9;0;0
RUE;2022060422;946.3;20.6;0;0
RUE;2022060423;945.8;19.9;0;0
RUE;2022060500;945.4;19.3;0;0
RUE;2022060501;944.9;19.2;0;0
RUE;2022060502;943.7;19;0;0
RUE;2022060503;943.9;18.6;0;0
RUE;2022060504;945.1;16.8;10.8;0
RUE;2022060505;945.5;16.6;0.1;0
RUE;2022060506;945.7;16.6;0;0.1
RUE;2022060507;945.6;17.4;0;0.1
RUE;2022060508;945.3;19.2;0;0.5
RUE;2022060509;946.2;17.7;3.3;0
RUE;2022060510;945.5;18;0.4;0
RUE;2022060511;945.8;17.2;0.8;0
RUE;2022060512;946.3;18.3;0;0
RUE;2022060513;946.1;18.7;0;0
RUE;2022060514;945.7;19.9;2;0.4
RUE;2022060515;946.3;18.2;1.7;0
RUE;2022060516;946.9;19.3;0;0.2
RUE;2022060517;947.8;17.2;0.1;0.1
RUE;2022060518;948.1;17;0;0.1
RUE;2022060519;948.3;16;0;0
RUE;2022060520;948.5;16;0;0
RUE;2022060521;948.7;15.8;0;0
RUE;2022060522;949.1;15.1;0;0
RUE;2022060523;949.3;14.6;0;0
RUE;2022060600;949.2;14.4;0;0
RUE;2022060601;949.1;14.8;0;0
RUE;2022060602;948.8;14.9;0;0
RUE;2022060603;948.4;14.8;0;0
RUE;2022060604;948.2;14.3;0;0
RUE;2022060605;948.4;14.3;0;0.7
RUE;2022060606;948.6;15.2;0;1
RUE;2022060607;949.1;15.5;0;0.1
RUE;2022060608;949.3;16.3;0;0.4
RUE;2022060609;949.1;17.3;0;0.2
RUE;2022060610;948.9;16.8;0;0
RUE;2022060611;948.6;18;0;0
RUE;2022060612;948.1;19.2;0;0.2
RUE;2022060613;947.5;20.2;0;0.4
RUE;2022060614;947.1;20.4;0;0.3
RUE;2022060615;946.9;20.1;0;0.4
RUE;2022060616;946.8;20;0;0.4
RUE;2022060617;946.7;19;0;0
RUE;2022060618;946.6;18.9;0;0.1
RUE;2022060619;946.8;17.8;0;0
RUE;2022060620;947.1;15.6;1;0
RUE;2022060621;947.2;14.9;0.1;0
RUE;2022060622;947.2;14.9;0;0
RUE;2022060623;947.2;14.6;0;0
RUE;2022060700;947.3;14.3;0;0
RUE;2022060701;947.1;13.8;0;0
RUE;2022060702;946.8;12.8;0.4;0
RUE;2022060703;946.2;12.3;0.1;0
RUE;2022060704;946.3;12.3;0;0
RUE;2022060705;946.7;12.6;0;0
RUE;2022060706;947.2;12.8;0;0
RUE;2022060707;947.2;13.8;0.1;0.3
RUE;2022060708;947.3;15.3;0;0.3
RUE;2022060709;947.2;16.4;0;0.2
RUE;2022060710;946.8;16.5;0;0
RUE;2022060711;946.5;16.8;0;0.3
RUE;2022060712;946;17.1;0;0.1
RUE;2022060713;946.3;13.3;8;0
RUE;2022060714;946;13.7;0.3;0
RUE;2022060715;945.7;15.9;0.1;0.4
RUE;2022060716;945.5;16.5;0;0.4
RUE;2022060717;945.5;17;0;0.4
RUE;2022060718;945.6;16.3;0;0.3
RUE;2022060719;945.6;15.7;0;0.5
RUE;2022060720;946.1;14.7;0;0
RUE;2022060721;946.5;13.5;0;0
RUE;2022060722;946.2;13.1;0;0
RUE;2022060723;945.7;13.4;0;0
RUE;2022060800;945.3;13.1;0;0
RUE;2022060801;944.8;13.2;0;0
RUE;2022060802;944.2;12.5;0;0
RUE;2022060803;943.6;11.9;0;0
RUE;2022060804;943.3;11.7;0;0
RUE;2022060805;942.8;12.4;0;0.8
RUE;2022060806;942.7;13.3;0;1
RUE;2022060807;942.4;15.5;0;1
RUE;2022060808;941.9;16.1;0;0.4
RUE;2022060809;941.5;16.6;0;0.7
RUE;2022060810;941;17.7;0;0.8
RUE;2022060811;940.6;18.5;0;0.5
RUE;2022060812;940.3;18.4;0;0.1
RUE;2022060813;940.7;17.4;0.4;0
RUE;2022060814;941.4;14.1;1.1;0
RUE;2022060815;941.2;14.3;0.1;0
RUE;2022060816;941;14.9;0;0
RUE;2022060817;941;15.5;0;0.3
RUE;2022060818;941.2;15.2;0;0.1
RUE;2022060819;941.4;14.8;0;0
RUE;2022060820;941.8;14.3;0.2;0
RUE;2022060821;942.1;13.3;0;0
RUE;2022060822;942;12.4;0;0
RUE;2022060823;942.2;12.3;0;0
RUE;2022060900;942.3;12.5;0;0
RUE;2022060901;942.7;12.7;0;0
RUE;2022060902;943;12.3;0;0
RUE;2022060903;943.2;11.8;3.5;0
RUE;2022060904;943.6;11.1;1.7;0
RUE;2022060905;944.1;11.1;0;0.3
RUE;2022060906;944.9;12;0;1
RUE;2022060907;945.3;13.3;0;0.7
RUE;2022060908;945.6;14;0;0.6
RUE;2022060909;945.8;14;0;0
RUE;2022060910;946.3;14.7;0;0.1
RUE;2022060911;946.7;14.1;0;0.2
RUE;2022060912;946.7;15;0;0.4
RUE;2022060913;947.3;14.3;0;0.3
RUE;2022060914;947.6;14.3;0;0
RUE;2022060915;948;15.4;0;0.4
RUE;2022060916;948.4;16.5;0;0.6
RUE;2022060917;949.1;15.1;0;0.3
RUE;2022060918;949.5;14.2;0;0
RUE;2022060919;950.1;14.2;0;0.1
RUE;2022060920;950.7;13.5;0;0
RUE;2022060921;951.4;12.3;0;0
RUE;2022060922;951.8;11.7;0;0
RUE;2022060923;952;11.4;0;0
RUE;2022061000;952.1;11;0;0
RUE;2022061001;952.1;10.5;0;0
RUE;2022061002;952.2;10.5;0;0
RUE;2022061003;952.3;9.7;0;0
RUE;2022061004;952.6;9.3;0;0
RUE;2022061005;953;10;0;0.9
RUE;2022061006;953.1;11.6;0;1
RUE;2022061007;953.4;13.2;0;1
RUE;2022061008;953.4;15.4;0;1
RUE;2022061009;953.4;16.2;0;1
RUE;2022061010;953.4;17.6;0;1
RUE;2022061011;953.2;18.2;0;1
RUE;2022061012;953.1;19;0;1
RUE;2022061013;952.8;19.8;0;1
RUE;2022061014;952.6;20.2;0;1
RUE;2022061015;952.3;20.4;0;1
RUE;2022061016;952.1;20.6;0;1
RUE;2022061017;952;20.3;0;1
RUE;2022061018;951.9;19.7;0;1
RUE;2022061019;952.1;19;0;0.9
RUE;2022061020;952.2;17.7;0;0
RUE;2022061021;952.5;16.4;0;0
RUE;2022061022;952.4;16.5;0;0
RUE;2022061023;952.5;16.4;0;0
RUE;2022061100;952.6;15.7;0;0
RUE;2022061101;952.5;15.1;0;0
RUE;2022061102;952.4;14.2;0;0
RUE;2022061103;952.4;13.7;0;0
RUE;2022061104;952.5;13.9;0;0
RUE;2022061105;952.8;13.8;0;0.9
RUE;2022061106;953.1;14.9;0;1
RUE;2022061107;953.3;16.6;0;1
RUE;2022061108;953.5;18.6;0;1
RUE;2022061109;953.5;19.8;0;1
RUE;2022061110;953.5;20.8;0;1
RUE;2022061111;953.5;21.7;0;1
RUE;2022061112;953.2;22.6;0;1
RUE;2022061113;952.9;23.1;0;1
RUE;2022061114;952.7;23.7;0;1
RUE;2022061115;952.5;24.4;0;1
RUE;2022061116;952.2;24.4;0;1
RUE;2022061117;952.2;24.6;0;1
RUE;2022061118;952.2;24;0;1
RUE;2022061119;952.4;22.9;0;0.9
RUE;2022061120;952.5;21.2;0;0
RUE;2022061121;952.7;20.2;0;0
RUE;2022061122;952.6;20.1;0;0
RUE;2022061123;952.5;18.3;0;0
RUE;2022061200;952.4;18.9;0;0
RUE;2022061201;952.3;17.9;0;0
RUE;2022061202;952.1;16.6;0;0
RUE;2022061203;951.9;16.1;0;0
RUE;2022061204;951.9;15.6;0;0
RUE;2022061205;952.1;16.1;0;1
RUE;2022061206;952.2;17;0;1
RUE;2022061207;952.3;18.9;0;1
RUE;2022061208;952.4;20.9;0;1
RUE;2022061209;952.3;22.2;0;1
RUE;2022061210;951.9;23.6;0;1
RUE;2022061211;951.5;24.6;0;1
RUE;2022061212;951;25.8;0;1
RUE;2022061213;950.5;26.3;0;1
RUE;2022061214;950.1;27.3;0;1
RUE;2022061215;949.8;27.3;0;1
RUE;2022061216;949.4;27.3;0;1
RUE;2022061217;948.9;26.6;0;0.8
RUE;2022061218;949;24.9;0;0.2
RUE;2022061219;949.2;23.8;0;0
RUE;2022061220;949.1;23;0;0
RUE;2022061221;949.5;21.1;0;0
RUE;2022061222;949.4;20.3;0;0
RUE;2022061223;949.7;20.3;0;0
RUE;2022061300;949.5;18.9;0;0
RUE;2022061301;949.4;18.2;0;0
RUE;2022061302;949.4;17;0;0
RUE;2022061303;949.3;16.5;0.1;0
RUE;2022061304;949.3;16.2;0;0
RUE;2022061305;949.8;16.2;0;0
RUE;2022061306;950;16.1;0;0
RUE;2022061307;950.4;16.6;0;0.1
RUE;2022061308;951;15.9;0;0
RUE;2022061309;951.2;17;0;0.3
RUE;2022061310;951.3;18.9;0;1
RUE;2022061311;951.4;19.7;0;1
RUE;2022061312;951.3;20.6;0;1
RUE;2022061313;951;21.9;0;1
RUE;2022061314;950.8;22.2;0;1
RUE;2022061315;950.6;22.1;0;1
RUE;2022061316;950.4;21.9;0;1
RUE;2022061317;950.2;21.7;0;1
RUE;2022061318;950.1;21;0;1
RUE;2022061319;950.3;19.9;0;0.9
RUE;2022061320;950.5;18.3;0;0
RUE;2022061321;950.9;17;0;0
RUE;2022061322;951.1;16.1;0;0
RUE;2022061323;951.2;15.7;0;0
RUE;2022061400;951.2;15.3;0;0
RUE;2022061401;951.1;14.7;0;0
RUE;2022061402;950.8;14;0;0
RUE;2022061403;950.6;13.5;0;0
RUE;2022061404;950.5;13.1;0;0
RUE;2022061405;950.5;13.3;0;1
RUE;2022061406;950.3;14;0;1
RUE;2022061407;950.3;15.7;0;1
RUE;2022061408;950.4;17.2;0;1
RUE;2022061409;950.2;19.2;0;1
RUE;2022061410;950;20.6;0;1
RUE;2022061411;949.6;21.8;0;1
RUE;2022061412;949.2;23.1;0;1
RUE;2022061413;948.8;23.7;0;1
RUE;2022061414;948.3;24.4;0;1
RUE;2022061415;948;24.4;0;1
RUE;2022061416;947.7;24.5;0;1
RUE;2022061417;947.3;23.7;0;1
RUE;2022061418;947.3;23.1;0;1
RUE;2022061419;947.1;22.2;0;0.4
RUE;2022061420;947;21.1;0;0
RUE;2022061421;947.2;20.3;0;0
RUE;2022061422;947.1;19.8;0;0
RUE;2022061423;947.3;18.1;0;0
RUE;2022061500;947.3;17.5;0;0
RUE;2022061501;947.1;16.9;0;0
RUE;2022061502;946.9;16.9;0;0
RUE;2022061503;946.7;17;0;0
RUE;2022061504;946.7;16.4;0;0
RUE;2022061505;946.7;16.3;0;0.5
RUE;2022061506;946.9;17.4;0;0.9
RUE;2022061507;947.2;19.4;0;1
RUE;2022061508;947.6;22;0;1
RUE;2022061509;947.7;24.5;0;1
RUE;2022061510;947.7;25.3;0;1
RUE;2022061511;947.7;26.1;0;1
RUE;2022061512;947.4;26.8;0;1
RUE;2022061513;947.2;27.6;0;1
RUE;2022061514;947;28.2;0;1
RUE;2022061515;946.8;28.8;0;1
RUE;2022061516;946.6;28.9;0;1
RUE;2022061517;946.5;28.1;0;0.6
RUE;2022061518;946.5;27.5;0;0.9
RUE;2022061519;946.7;26.4;0;0.3
RUE;2022061520;947.1;25;0;0
RUE;2022061521;947.5;24.1;0;0
RUE;2022061522;947.6;23.4;0;0
RUE;2022061523;947.6;23.3;0;0
RUE;2022061600;947.5;22.2;0;0
RUE;2022061601;947.2;23;0.4;0
RUE;2022061602;947.4;19;2.9;0
RUE;2022061603;946.9;18.8;0;0
RUE;2022061604;947.3;18.3;0;0
RUE;2022061605;947.9;19.4;0;0.3
RUE;2022061606;948.1;21.2;0;0.7
RUE;2022061607;948.6;22.6;0;0.7
RUE;2022061608;949.1;23.4;0;0.6
RUE;2022061609;949.5;24.8;0;0.9
RUE;2022061610;949.9;25.8;0;1
RUE;2022061611;950.1;26.3;0;1
RUE;2022061612;950.2;27.1;0;1
RUE;2022061613;950.2;26.9;0;0.7
RUE;2022061614;950;27.7;0;1
RUE;2022061615;950;27.8;0;1
RUE;2022061616;949.8;27.7;0;1
RUE;2022061617;949.9;27.4;0;1
RUE;2022061618;950.3;26.4;0;1
RUE;2022061619;950.4;24.9;0;0.8
RUE;2022061620;950.8;23.5;0;0
RUE;2022061621;951.4;22.2;0;0
RUE;2022061622;951.7;21.3;0;0
RUE;2022061623;952.2;20.9;0;0
RUE;2022061700;952.4;19.8;0;0
RUE;2022061701;952.5;19.3;0;0
RUE;2022061702;952.7;18.5;0;0
RUE;2022061703;952.6;17.7;0;0
RUE;2022061704;952.9;16.7;0;0
RUE;2022061705;953.3;16.1;0;0
RUE;2022061706;953.6;16.8;0;0.3
RUE;2022061707;954;18.4;0;0.9
RUE;2022061708;954;20.3;0;1
RUE;2022061709;954;22;0;1
RUE;2022061710;953.9;23.3;0;1
RUE;2022061711;953.8;24.7;0;1
RUE;2022061712;953.6;25.9;0;1
RUE;2022061713;953.3;26.6;0;1
RUE;2022061714;953.1;27.3;0;1
RUE;2022061715;952.8;27.4;0;1
RUE;2022061716;952.7;27.6;0;1
RUE;2022061717;952.7;27.3;0;1
RUE;2022061718;952.8;26.6;0;1
RUE;2022061719;952.8;25.6;0;0.4
RUE;2022061720;952.9;24.1;0;0
RUE;2022061721;953.1;23.5;0;0
RUE;2022061722;953;22.7;0;0
RUE;2022061723;952.9;22.6;0;0
RUE;2022061800;952.9;21.4;0;0
RUE;2022061801;952.5;20.3;0;0
RUE;2022061802;952.5;19.5;0;0
RUE;2022061803;952.1;19;0;0
RUE;2022061804;951.9;18.1;0;0
RUE;2022061805;952;18.1;0;0.3
RUE;2022061806;952;19.5;0;1
RUE;2022061807;951.6;21.3;0;1
RUE;2022061808;951.5;23.5;0;1
RUE;2022061809;951.1;25.8;0;1
RUE;2022061810;950.9;27.6;0;1
RUE;2022061811;950.6;28.8;0;1
RUE;2022061812;950;30.1;0;1
RUE;2022061813;949.2;31;0;1
RUE;2022061814;948.3;31.6;0;1
RUE;2022061815;947.5;31.8;0;1
RUE;2022061816;946.7;31.7;0;1
RUE;2022061817;945.7;30.9;0;1
RUE;2022061818;945.2;29.6;0;1
RUE;2022061819;945.3;28.4;0;0.2
RUE;2022061820;945;26.9;0;0
RUE;2022061821;945;27;0;0
RUE;2022061822;944.6;26.8;0;0
RUE;2022061823;944;25.3;0;0
RUE;2022061900;943.7;23.9;0;0
RUE;2022061901;943.2;23.8;0;0
RUE;2022061902;943;22.8;0;0
RUE;2022061903;943;22.8;0;0
RUE;2022061904;942.7;23.6;0;0
RUE;2022061905;942.6;23.5;0;0.4
RUE;2022061906;942.6;24.3;0;1
RUE;2022061907;942.7;25.7;0;1
RUE;2022061908;942.9;26.3;0;1
RUE;2022061909;942.8;27.2;0;1
RUE;2022061910;942.6;28.6;0;1
RUE;2022061911;942.2;30.5;0;1
RUE;2022061912;941.8;31.5;0;1
RUE;2022061913;941.3;32.6;0;1
RUE;2022061914;941;33.1;0;1
RUE;2022061915;940.5;33.4;0;1
RUE;2022061916;940.1;32.6;0;1
RUE;2022061917;940;32.1;0;1
RUE;2022061918;940;30.8;0;1
RUE;2022061919;940.3;29.2;0;0.2
RUE;2022061920;940.9;28.5;0;0
RUE;2022061921;941.1;27.2;0;0
RUE;2022061922;940.8;26.3;0;0
